source_index,original_representation,adversarial_representation,attack_family,canonical_equivalent,label_basis,target_value,teacher_model_hash,property_value
663,[*]c1ccc(S(=O)(=O)c2ccc(-n3nc([*])c4cccc4c3=O)cc2)cc1,[*]c1ccc(S(=O)(=O)c2ccc(-n3nc([*])c4cccc4c3=O)cc2)cc1,deletion,False,clean_model_teacher,3.373480796813965,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.373480796813965
664,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5csc([*])cc5C4=O)cc3)cc1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5csc([*])cc5C4=O)cc3)cc1)C2=O,substitution,False,clean_model_teacher,2.1977405548095703,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.1977405548095703
664,[*]C(=O)c1ccc2n(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,[*]C(=O)c1ccc2n(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,substitution,False,clean_model_teacher,2.6003167629241943,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.6003167629241943
664,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=CO)cc3)cc1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=CO)cc3)cc1)C2=O,insertion,False,clean_model_teacher,2.884190082550049,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.884190082550049
664,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5Pccc([*])cc5C4=O)cc3)cc1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5Pccc([*])cc5C4=O)cc3)cc1)C2=O,insertion,False,clean_model_teacher,2.8837978839874268,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.8837978839874268
664,[*]C(=O)1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,[*]C(=O)1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,deletion,False,clean_model_teacher,2.849231481552124,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.849231481552124
664,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(N4(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,deletion,False,clean_model_teacher,2.3987503051757812,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.3987503051757812
665,[*]CC(C)(Cl)COC(=O)C(=O)O[*],[*]CC(C)(Cl)COC(=O)C(=O)O[*],substitution,False,clean_model_teacher,6.151394844055176,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.151394844055176
665,[*]CC(C)(C)COC(=F)C(=O)O[*],[*]CC(C)(C)COC(=F)C(=O)O[*],substitution,False,clean_model_teacher,5.965839385986328,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.965839385986328
665,[*]CC(C)(C)COC(=BrO)C(=O)O[*],[*]CC(C)(C)COC(=BrO)C(=O)O[*],insertion,False,clean_model_teacher,6.150904178619385,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.150904178619385
665,[*]CC(C)(C)C[N+]OC(=O)C(=O)O[*],[*]CC(C)(C)C[N+]OC(=O)C(=O)O[*],insertion,False,clean_model_teacher,5.157093524932861,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.157093524932861
665,[*]CC(C)(C)COC(=O)C(=O)[*],[*]CC(C)(C)COC(=O)C(=O)[*],deletion,False,clean_model_teacher,6.019689083099365,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.019689083099365
665,[*]CC(C)(C)OC(=O)C(=O)O[*],[*]CC(C)(C)OC(=O)C(=O)O[*],deletion,False,clean_model_teacher,4.79594612121582,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.79594612121582
665,[*]CC(C)(C)CCO(=O)C(=O)O[*],[*]CC(C)(C)CCO(=O)C(=O)O[*],rearrangement,False,clean_model_teacher,6.000053882598877,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.000053882598877
665,[*]CC(C)(C)OCC(=O)C(=O)O[*],[*]CC(C)(C)OCC(=O)C(=O)O[*],rearrangement,False,clean_model_teacher,6.080304145812988,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.080304145812988
666,[*]Oc1ccc(C(C)(CCCBr)c2ccc(OC([*])=O)cc2)cc1,[*]Oc1ccc(C(C)(CCCBr)c2ccc(OC([*])=O)cc2)cc1,substitution,False,clean_model_teacher,4.68873405456543,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.68873405456543
666,[*]Oc1cnc(C(C)(CCCC)c2ccc(OC([*])=O)cc2)cc1,[*]Oc1cnc(C(C)(CCCC)c2ccc(OC([*])=O)cc2)cc1,substitution,False,clean_model_teacher,4.865764617919922,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.865764617919922
666,[*]Oc1ccc(C(C)(CCCC)c2ccc(OC([*])=O)cc[N-]2)cc1,[*]Oc1ccc(C(C)(CCCC)c2ccc(OC([*])=O)cc[N-]2)cc1,insertion,False,clean_model_teacher,4.884537696838379,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.884537696838379
666,[*]Oc1ccc(C(C)(CCCC)c2ccc[N+](OC([*])=O)cc2)cc1,[*]Oc1ccc(C(C)(CCCC)c2ccc[N+](OC([*])=O)cc2)cc1,insertion,False,clean_model_teacher,4.605478286743164,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.605478286743164
666,[*]Oc1ccc(C(C)(CCCC)c2cc(OC([*])=O)cc2)cc1,[*]Oc1ccc(C(C)(CCCC)c2cc(OC([*])=O)cc2)cc1,deletion,False,clean_model_teacher,5.184301376342773,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.184301376342773
666,[*]Oc1ccc(C(C)(CCC)c2ccc(OC([*])=O)cc2)cc1,[*]Oc1ccc(C(C)(CCC)c2ccc(OC([*])=O)cc2)cc1,deletion,False,clean_model_teacher,4.776831150054932,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.776831150054932
667,[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)=CC=P2[*],[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)=CC=P2[*],substitution,False,clean_model_teacher,2.4179680347442627,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.4179680347442627
667,[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)=PC=C2[*],[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)=PC=C2[*],substitution,False,clean_model_teacher,2.3318021297454834,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.3318021297454834
667,[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)=[2H]CC=C2[*],[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)=[2H]CC=C2[*],insertion,False,clean_model_teacher,2.200151205062866,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.200151205062866
667,[*]C(=O[O-])C(C=C1)=CC=C1C(=S)C(S2)=CC=C2[*],[*]C(=O[O-])C(C=C1)=CC=C1C(=S)C(S2)=CC=C2[*],insertion,False,clean_model_teacher,2.268653631210327,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.268653631210327
667,[*]C(=O)C(C=C1)=CC=C1(=S)C(S2)=CC=C2[*],[*]C(=O)C(C=C1)=CC=C1(=S)C(S2)=CC=C2[*],deletion,False,clean_model_teacher,3.2557854652404785,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.2557854652404785
667,[*](=O)C(C=C1)=CC=C1C(=S)C(S2)=CC=C2[*],[*](=O)C(C=C1)=CC=C1C(=S)C(S2)=CC=C2[*],deletion,False,clean_model_teacher,1.8719136714935303,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.8719136714935303
667,[*]C(=O)C(C=C1)==CCC1C(=S)C(S2)=CC=C2[*],[*]C(=O)C(C=C1)==CCC1C(=S)C(S2)=CC=C2[*],rearrangement,False,clean_model_teacher,2.2942819595336914,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.2942819595336914
667,[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)C=C=C2[*],[*]C(=O)C(C=C1)=CC=C1C(=S)C(S2)C=C=C2[*],rearrangement,False,clean_model_teacher,2.5622830390930176,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.5622830390930176
668,[*]C=CC1CCCCF1[*],[*]C=CC1CCCCF1[*],substitution,False,clean_model_teacher,5.350976943969727,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.350976943969727
668,[*]C#CC1CCCCC1[*],[*]C#CC1CCCCC1[*],substitution,False,clean_model_teacher,3.750429630279541,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.750429630279541
668,[*]C=CBrC1CCCCC1[*],[*]C=CBrC1CCCCC1[*],insertion,False,clean_model_teacher,2.7185873985290527,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.7185873985290527
668,[*]C=CIC1CCCCC1[*],[*]C=CIC1CCCCC1[*],insertion,False,clean_model_teacher,4.595427989959717,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.595427989959717
668,[*]C=CC1CCCC1[*],[*]C=CC1CCCC1[*],deletion,False,clean_model_teacher,5.500336647033691,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.500336647033691
668,[*]C=C1CCCCC1[*],[*]C=C1CCCCC1[*],deletion,False,clean_model_teacher,5.502843856811523,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.502843856811523
668,[*]CC=C1CCCCC1[*],[*]CC=C1CCCCC1[*],rearrangement,False,clean_model_teacher,5.915091037750244,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.915091037750244
668,[*]=CCC1CCCCC1[*],[*]=CCC1CCCCC1[*],rearrangement,False,clean_model_teacher,2.8689494132995605,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.8689494132995605
669,[*]NC(CN([*])=O)c1ccccc1,[*]NC(CN([*])=O)c1ccccc1,substitution,False,clean_model_teacher,5.29018497467041,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.29018497467041
669,[*]NC(CC([*])=O)c1cccoc1,[*]NC(CC([*])=O)c1cccoc1,substitution,False,clean_model_teacher,5.6258463859558105,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.6258463859558105
669,[*]N[N+]C(CC([*])=O)c1ccccc1,[*]N[N+]C(CC([*])=O)c1ccccc1,insertion,False,clean_model_teacher,4.547593593597412,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.547593593597412
669,[*]NBrC(CC([*])=O)c1ccccc1,[*]NBrC(CC([*])=O)c1ccccc1,insertion,False,clean_model_teacher,4.553311824798584,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.553311824798584
669,[*]C(CC([*])=O)c1ccccc1,[*]C(CC([*])=O)c1ccccc1,deletion,False,clean_model_teacher,3.3657736778259277,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.3657736778259277
669,[*]NC(CC([*])=O)c1cccc1,[*]NC(CC([*])=O)c1cccc1,deletion,False,clean_model_teacher,5.249032497406006,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.249032497406006
670,[*]CCOCCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cs3)c2)cc1,[*]CCOCCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cs3)c2)cc1,substitution,False,clean_model_teacher,1.0746726989746094,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.0746726989746094
670,[*]CCOCCOCCOc1coc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cc3)c2)cc1,[*]CCOCCOCCOc1coc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cc3)c2)cc1,substitution,False,clean_model_teacher,3.2157657146453857,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.2157657146453857
670,[*]CCOCCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cc3)c2)c[nH]c1,[*]CCOCCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cc3)c2)c[nH]c1,insertion,False,clean_model_teacher,3.5488877296447754,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.5488877296447754
670,[*]CCOCCOCCOc1ccc(NC(=O)c2cccc(C(=PO)Nc3ccc(O[*])cc3)c2)cc1,[*]CCOCCOCCOc1ccc(NC(=O)c2cccc(C(=PO)Nc3ccc(O[*])cc3)c2)cc1,insertion,False,clean_model_teacher,4.349290370941162,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.349290370941162
670,[*]CCOCCOCCOc1cc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cc3)c2)cc1,[*]CCOCCOCCOc1cc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cc3)c2)cc1,deletion,False,clean_model_teacher,4.11407470703125,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.11407470703125
670,[*]CCOCCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])c3)c2)cc1,[*]CCOCCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])c3)c2)cc1,deletion,False,clean_model_teacher,3.863880157470703,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.863880157470703
670,[*]CCOCOCCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cc3)c2)cc1,[*]CCOCOCCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cc3)c2)cc1,rearrangement,False,clean_model_teacher,3.2695565223693848,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.2695565223693848
670,[*]CCCOCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cc3)c2)cc1,[*]CCCOCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O[*])cc3)c2)cc1,rearrangement,False,clean_model_teacher,3.2762370109558105,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.2762370109558105
671,[*]CCCC(C=Br1)=CC=C1[*],[*]CCCC(C=Br1)=CC=C1[*],substitution,False,clean_model_teacher,4.221835613250732,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.221835613250732
671,[*]CCCC(C=C1)=CC=P1[*],[*]CCCC(C=C1)=CC=P1[*],substitution,False,clean_model_teacher,5.186568737030029,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.186568737030029
671,[*]CCCC(C=C1)=CC/=C1[*],[*]CCCC(C=C1)=CC/=C1[*],insertion,False,clean_model_teacher,3.9434285163879395,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.9434285163879395
671,[*]CCCC(C=C1)=[N+]CC=C1[*],[*]CCCC(C=C1)=[N+]CC=C1[*],insertion,False,clean_model_teacher,1.4828383922576904,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,1.4828383922576904
671,[*]CCCC(C=C1)CC=C1[*],[*]CCCC(C=C1)CC=C1[*],deletion,False,clean_model_teacher,5.49538516998291,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.49538516998291
671,[*]CCCC(C=C1)=C=C1[*],[*]CCCC(C=C1)=C=C1[*],deletion,False,clean_model_teacher,5.040529251098633,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.040529251098633
671,[*]CCCC(C=C1)CC==C1[*],[*]CCCC(C=C1)CC==C1[*],rearrangement,False,clean_model_teacher,4.782976150512695,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.782976150512695
671,[*]CCCC(C=C1)C=C=C1[*],[*]CCCC(C=C1)C=C=C1[*],rearrangement,False,clean_model_teacher,5.035025119781494,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.035025119781494
672,[*]NC(=S)C(=S)O[*],[*]NC(=S)C(=S)O[*],substitution,False,clean_model_teacher,2.3685948848724365,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.3685948848724365
672,[*]NC(=S)C(-O)O[*],[*]NC(=S)C(-O)O[*],substitution,False,clean_model_teacher,3.1058311462402344,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.1058311462402344
672,[*]NC(=S)C(=[nH]O)O[*],[*]NC(=S)C(=[nH]O)O[*],insertion,False,clean_model_teacher,2.4616754055023193,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.4616754055023193
672,[*]INC(=S)C(=O)O[*],[*]INC(=S)C(=O)O[*],insertion,False,clean_model_teacher,3.5724124908447266,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.5724124908447266
672,[*]NC(S)C(=O)O[*],[*]NC(S)C(=O)O[*],deletion,False,clean_model_teacher,4.916306018829346,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.916306018829346
672,[*]N(=S)C(=O)O[*],[*]N(=S)C(=O)O[*],deletion,False,clean_model_teacher,3.786526679992676,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.786526679992676
673,[*]CCCCCCCIOC(=O)CCCCC(=O)O[*],[*]CCCCCCCIOC(=O)CCCCC(=O)O[*],substitution,False,clean_model_teacher,6.617140769958496,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.617140769958496
673,[*]CCCCOCCCOC(=O)CCCCC(=O)O[*],[*]CCCCOCCCOC(=O)CCCCC(=O)O[*],substitution,False,clean_model_teacher,6.702384948730469,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.702384948730469
673,[*]CC[N-]CCCCCCOC(=O)CCCCC(=O)O[*],[*]CC[N-]CCCCCCOC(=O)CCCCC(=O)O[*],insertion,False,clean_model_teacher,6.477536201477051,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.477536201477051
673,[*]CCCCCCCCOC(=O)CCCCC(F=O)O[*],[*]CCCCCCCCOC(=O)CCCCC(F=O)O[*],insertion,False,clean_model_teacher,6.3932108879089355,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.3932108879089355
673,[*]CCCCCCCCOC(=)CCCCC(=O)O[*],[*]CCCCCCCCOC(=)CCCCC(=O)O[*],deletion,False,clean_model_teacher,6.45640754699707,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.45640754699707
673,[*]CCCCCCCCOC(=O)CCCC(=O)O[*],[*]CCCCCCCCOC(=O)CCCC(=O)O[*],deletion,False,clean_model_teacher,6.2849321365356445,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.2849321365356445
673,[*]CCCCCCCOCC(=O)CCCCC(=O)O[*],[*]CCCCCCCOCC(=O)CCCCC(=O)O[*],rearrangement,False,clean_model_teacher,6.5770158767700195,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.5770158767700195
674,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1ccccn1,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1ccccn1,substitution,False,clean_model_teacher,4.155932426452637,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.155932426452637
674,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1cccsc1,[*]Oc1c(-c2ccccc2)cc([*])cc1-c1cccsc1,substitution,False,clean_model_teacher,3.158348560333252,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.158348560333252
674,[*]Oc1c(-c2ccccc2)cc([*])cc1-Sc1ccccc1,[*]Oc1c(-c2ccccc2)cc([*])cc1-Sc1ccccc1,insertion,False,clean_model_teacher,4.206385612487793,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.206385612487793
674,[*]Oc1c(-Nc2ccccc2)cc([*])cc1-c1ccccc1,[*]Oc1c(-Nc2ccccc2)cc([*])cc1-c1ccccc1,insertion,False,clean_model_teacher,3.8363447189331055,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.8363447189331055
674,[*]c1c(-c2ccccc2)cc([*])cc1-c1ccccc1,[*]c1c(-c2ccccc2)cc([*])cc1-c1ccccc1,deletion,False,clean_model_teacher,4.017205238342285,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.017205238342285
674,[*]O1c(-c2ccccc2)cc([*])cc1-c1ccccc1,[*]O1c(-c2ccccc2)cc([*])cc1-c1ccccc1,deletion,False,clean_model_teacher,4.73560905456543,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.73560905456543
675,CCOC(=S)NC(=S)C(C=C1)#CC=C1N,CCOC(=S)NC(=S)C(C=C1)#CC=C1N,substitution,False,clean_model_teacher,2.853254556655884,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.853254556655884
675,CCOC(=S)NC(=S)C(C=C1)=NC=C1N,CCOC(=S)NC(=S)C(C=C1)=NC=C1N,substitution,False,clean_model_teacher,2.187807083129883,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.187807083129883
675,CCOC(=cS)NC(=S)C(C=C1)=CC=C1N,CCOC(=cS)NC(=S)C(C=C1)=CC=C1N,insertion,False,clean_model_teacher,4.1624040603637695,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,4.1624040603637695
675,CCOC(=S)NC(=cS)C(C=C1)=CC=C1N,CCOC(=S)NC(=cS)C(C=C1)=CC=C1N,insertion,False,clean_model_teacher,3.71736741065979,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.71736741065979
675,CCOC(=S)NC(=S)C(C=C1)=C=C1N,CCOC(=S)NC(=S)C(C=C1)=C=C1N,deletion,False,clean_model_teacher,2.898362636566162,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.898362636566162
675,CCOC(=S)NC(=S)C(=C1)=CC=C1N,CCOC(=S)NC(=S)C(=C1)=CC=C1N,deletion,False,clean_model_teacher,3.1406569480895996,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,3.1406569480895996
675,CCOC(=S)NC(=S)C(C=C1)=CCC=1N,CCOC(=S)NC(=S)C(C=C1)=CCC=1N,rearrangement,False,clean_model_teacher,2.71099591255188,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.71099591255188
675,CCOC(=S)NC(=S)C(C=C1)==CCC1N,CCOC(=S)NC(=S)C(C=C1)==CCC1N,rearrangement,False,clean_model_teacher,2.530068874359131,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,2.530068874359131
676,[*]CCCCCCCCCCCCCCCCCCPCOC(=O)CCCC(=O)O[*],[*]CCCCCCCCCCCCCCCCCCPCOC(=O)CCCC(=O)O[*],substitution,False,clean_model_teacher,6.359227180480957,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.359227180480957
676,[*]CCCCCCCCCCCCCCCCCBrCCOC(=O)CCCC(=O)O[*],[*]CCCCCCCCCCCCCCCCCBrCCOC(=O)CCCC(=O)O[*],substitution,False,clean_model_teacher,6.206238746643066,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.206238746643066
676,[*]CCCCClCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)O[*],[*]CCCCClCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)O[*],insertion,False,clean_model_teacher,6.553675651550293,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.553675651550293
676,[*]CCCCCCCCCCSCCCCCCCCCCOC(=O)CCCC(=O)O[*],[*]CCCCCCCCCCSCCCCCCCCCCOC(=O)CCCC(=O)O[*],insertion,False,clean_model_teacher,5.761749267578125,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,5.761749267578125
676,[*]CCCCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)O[*],[*]CCCCCCCCCCCCCCCCCCCOC(=O)CCCC(=O)O[*],deletion,False,clean_model_teacher,6.747685432434082,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.747685432434082
676,[*]CCCCCCCCCCCCCCCCCCCCOC(=)CCCC(=O)O[*],[*]CCCCCCCCCCCCCCCCCCCCOC(=)CCCC(=O)O[*],deletion,False,clean_model_teacher,6.477887153625488,0b1bb3f62ca72a897fd84c8e7f3129f8a7a9d75c1179c10debb63e46113731e4,6.477887153625488
