substitution_matched,site_was_aromatic,site_bonds_to_wildcard,site_element_from,site_element_to,source_id,source_representation,candidate_representation,operator,strategy,Q,edit_count,independent_edit_count,string_edit_distance,element_change_count,bond_count_delta,graph_change_proxy,source_prediction_eV,candidate_prediction_eV,absolute_drift_eV,source_atom_count,candidate_atom_count,atom_delta,heavy_atom_delta,formal_charge_delta,components,parse_ok,sanitize_ok,valence_ok,wildcards_source,wildcards_candidate,valid,attachment_valid,differs_from_source,prediction_range_class
True,True,0.0,C,S,3132,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,*OC1=CC=S(C2(c3ccc(OC(*)=O)cc3)CC(C)CC(C)(C)C2)C=C1,SimpleSubst,Random,50,1,1,11,1,0,1,4.636800289154053,3.951591968536377,0.6852083206176758,27,27,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3430,[*]NC(C([*])=O)C(Cc1ccccc1)c1c[nH]cn1,*NC(C(*)=O)C(CS1=CC=CC=C1)c1c[nH]cn1,SimpleSubst,Random,50,1,1,11,1,0,1,5.042630195617676,3.799787759780884,1.242842435836792,19,19,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3167,[*]C(F)C([*])(F)OC(F)(F)F,*N(F)C(*)(F)OC(F)(F)F,Motif,Random,50,1,1,3,1,0,1,7.237398147583008,7.249334335327148,0.011936187744140625,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3128,[*]OC(C)CCOC(=O)CCCCC([*])=O,*OC(C)CCOC(=O)CCNCC(*)=O,Motif,Random,50,1,1,3,1,0,1,6.378620147705078,6.015444755554199,0.3631753921508789,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3364,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C([*])=O)c2)cc1,*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(*)=O)c2)cc1,Motif,Random,50,1,0,2,0,0,0,3.467644691467285,3.467644691467285,0.0,29,29,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
True,False,0.0,C,N,3414,[*]CC1CCC(COC(=O)CCCCC(=O)O[*])CC1,*CC1CCN(COC(=O)CCCCC(=O)O*)CC1,Motif,Random,50,1,1,3,1,0,1,6.599419593811035,6.169955253601074,0.42946434020996094,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3539,[*]CC(O[*])C(F)(F)F,*NC(O*)C(F)(F)F,Motif,Random,50,1,1,3,1,0,1,6.81688117980957,6.389995574951172,0.42688560485839844,9,9,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,2958,[*]CCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],*CNCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,Motif,Random,50,1,1,3,1,0,1,5.916501998901367,5.7845139503479,0.1319880485534668,33,33,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3459,N([*])CC(C)(C)CC(C)CNC(=O)CCCCC(=O)([*]),*NCC(C)(C)CN(C)CNC(=O)CCCCC(*)=O,Motif,Random,50,1,1,10,1,0,1,5.8339996337890625,5.406855583190918,0.42714405059814453,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3385,[*]CNOC(S1)=CC=C1[*],*NNOc1ccc(*)s1,Motif,Random,50,1,1,13,1,0,1,3.9756360054016113,3.922891616821289,0.052744388580322266,10,10,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3281,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,Motif,Random,50,1,0,2,0,0,0,2.7069849967956543,2.7069849967956543,0.0,41,41,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
True,False,0.0,C,O,3449,[*]OC(C)CCOC(=O)COCC([*])=O,*OC(C)CCOC(=O)COOC(*)=O,Motif,Random,50,1,1,3,1,0,1,6.135988712310791,6.610485553741455,0.47449684143066406,15,15,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3350,[*]CCN([*])C(=O)C1CCCCC1,*CCN(*)C(=O)N1CCCCC1,Motif,Random,50,1,1,3,1,0,1,5.892340660095215,5.358417987823486,0.5339226722717285,13,13,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3572,[*]CCCCCCOC(=O)CCCCCCCC(=O)O[*],*NCCCCCOC(=O)CCCCCCCC(=O)O*,Motif,Random,50,1,1,3,1,0,1,6.6545729637146,6.332331657409668,0.32224130630493164,21,21,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3201,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,Motif,Random,50,1,0,2,0,0,0,3.4126176834106445,3.4126176834106445,0.0,24,24,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3453,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,*Oc1ccc2ccc(OC(=O)Oc3ccc(OC(*)=O)cc3)cc2c1,Motif,Random,50,1,0,2,0,0,0,4.041114807128906,4.041114807128906,0.0,26,26,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3482,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,*C=Cc1cccc(C=Cc2cc(*)nc(-c3ccccc3)n2)c1,Motif,Random,50,1,0,2,0,0,0,2.9956889152526855,2.9956889152526855,0.0,24,24,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
True,False,0.0,C,O,3381,C(F)(F)CC(F)(F)C(=S),FC(F)OC(F)(F)C=S,Motif,Random,50,1,1,6,1,0,1,3.425586462020874,3.2290115356445312,0.19657492637634277,9,9,0,0,0,1,True,True,True,0,0,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3422,[*]C=CCCCCCCCCCC[*],*C=CNCCCCCCCCC*,Motif,Random,50,1,1,3,1,0,1,5.851002216339111,5.30336332321167,0.5476388931274414,14,14,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3176,[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],*CCCCCCNC(=O)N(CCCCC)C(=O)N*,Motif,Random,50,1,1,3,1,0,1,5.893464088439941,5.362980842590332,0.5304832458496094,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3200,[*]CC([*])OCc1ccccc1,*CC(*)ONc1ccccc1,Motif,Random,50,1,1,3,1,0,1,5.3933587074279785,5.1160149574279785,0.27734375,12,12,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3427,[*]CCOCCOCCOC(=O)CCCCCCC(=O)O[*],*CCOCCOCCOC(=O)CCCNCCC(=O)O*,Motif,Random,50,1,1,3,1,0,1,6.274569034576416,5.9970550537109375,0.2775139808654785,22,22,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,O,3258,[*]CCCCCCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,*CCCCCCCOc1nnc(-c2cccc(-c3nnc(*)o3)c2)o1,Motif,Random,50,1,1,3,1,0,1,4.662410259246826,4.4863715171813965,0.1760387420654297,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,O,3295,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,*c1cc(OOCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c(*)s1,Motif,Random,50,1,1,3,1,0,1,2.74383807182312,2.6538538932800293,0.08998417854309082,32,32,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3471,[*]CNCC(C=C1)=CC=C1[*],*CNNc1ccc(*)cc1,Motif,Random,50,1,1,15,1,0,1,4.566598892211914,4.177389621734619,0.3892092704772949,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3537,[*]CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N[*])cc1,*NCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N*)cc1,Motif,Random,50,1,1,3,1,0,1,4.502551078796387,4.305747032165527,0.19680404663085938,23,23,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,O,3008,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)OC6CCC5C6)cc4)cc3)cc2)cc1,Motif,Random,50,1,1,3,1,0,1,3.5847268104553223,3.5562119483947754,0.028514862060546875,47,47,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3411,[*]CCCCCCOC(=O)CCC(=O)O[*],*CCCNCCOC(=O)CCC(=O)O*,Motif,Random,50,1,1,3,1,0,1,6.64481258392334,6.262615203857422,0.38219738006591797,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3361,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O[*],*CCCCNCCCCCOC(=O)CCCCCCCCCCC(=O)O*,Motif,Random,50,1,1,3,1,0,1,6.5158233642578125,6.330511093139648,0.18531227111816406,28,28,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3084,[*]c1cc(CCCC)c([*])s1,*c1cc(CCCC#N)c(*)s1,Motif,Random,50,1,1,4,0,1,2,2.3371214866638184,2.6480751037597656,0.31095361709594727,11,12,1,1,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3132,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CN(C)CC(C)(C)C2)cc1,Motif,Random,50,1,1,3,1,0,1,4.636800289154053,4.512027263641357,0.12477302551269531,27,27,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,N,3430,[*]NC(C([*])=O)C(Cc1ccccc1)c1c[nH]cn1,*NC(C(*)=O)N(Cc1ccccc1)c1c[nH]cn1,Motif,Random,50,1,1,3,1,0,1,5.042630195617676,4.383891582489014,0.6587386131286621,19,19,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3167,[*]C(F)C([*])(F)OC(F)(F)F,*C(F)S(*)(F)OS(F)(F)F,SimpleSubst,Greedy,50,2,2,4,2,0,2,7.237398147583008,7.989590644836426,0.752192497253418,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3128,[*]OC(C)CCOC(=O)CCCCC([*])=O,*SC(C)SCOC(=O)CCCCC(*)=O,SimpleSubst,Greedy,50,2,2,4,2,0,2,6.378620147705078,4.962037086486816,1.4165830612182617,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3364,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C([*])=O)c2)cc1,*NC1=CC=S(NC(=O)C2=CS(NC(=O)c3ccccc3)=CC(C(*)=O)=C2)C=C1,SimpleSubst,Greedy,50,2,2,20,2,0,2,3.467644691467285,2.31868314743042,1.1489615440368652,29,29,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3414,[*]CC1CCC(COC(=O)CCCCC(=O)O[*])CC1,*NC(=O)CCCCC(=O)OCC1CCC(S*)CC1,SimpleSubst,Greedy,50,2,2,15,2,0,2,6.599419593811035,5.052847385406494,1.546572208404541,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3539,[*]CC(O[*])C(F)(F)F,*SN(S*)C(F)(F)F,SimpleSubst,Greedy,50,3,3,5,3,0,3,6.81688117980957,4.697139263153076,2.119741916656494,9,9,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,2958,[*]CCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],*NC(=O)CCCCCCCCCCCCCCCCCCC(=O)NCCCCCCS*,SimpleSubst,Greedy,50,1,1,16,1,0,1,5.916501998901367,5.0829291343688965,0.8335728645324707,33,33,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,O,S,3459,N([*])CC(C)(C)CC(C)CNC(=O)CCCCC(=O)([*]),*NCC(C)(C)CC(C)CNC(=O)CCCCC(*)=S,SimpleSubst,Greedy,50,1,1,9,1,0,1,5.8339996337890625,4.912710189819336,0.9212894439697266,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3385,[*]CNOC(S1)=CC=C1[*],*CNOc1nnc(*)o1,SimpleSubst,Greedy,50,3,3,12,3,0,3,3.9756360054016113,5.356870174407959,1.3812341690063477,10,10,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3281,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)NS3=CC=C(N4C(=O)c5ccc(*)cc5C4=O)C=C3)cc1)C2=O,SimpleSubst,Greedy,50,1,1,11,1,0,1,2.7069849967956543,2.325014352798462,0.3819706439971924,41,41,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3449,[*]OC(C)CCOC(=O)COCC([*])=O,*SC(C)CCOC(=O)COCC(*)=S,SimpleSubst,Greedy,50,2,2,4,2,0,2,6.135988712310791,4.303667068481445,1.8323216438293457,15,15,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3350,[*]CCN([*])C(=O)C1CCCCC1,*CSN(*)C(=S)C1CCCCC1,SimpleSubst,Greedy,50,2,2,4,2,0,2,5.892340660095215,3.6041207313537598,2.288219928741455,13,13,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3572,[*]CCCCCCOC(=O)CCCCCCCC(=O)O[*],*OC(=O)CCCCCCCC(=O)OCCCCCS*,SimpleSubst,Greedy,50,1,1,14,1,0,1,6.6545729637146,5.373991966247559,1.280580997467041,21,21,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3201,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,*NC1=CC=CS2=C1C=CC=S2NC(=O)c1cccc(C(*)=O)c1,SimpleSubst,Greedy,50,2,2,27,2,0,2,3.4126176834106445,2.375192880630493,1.0374248027801514,24,24,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3453,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,*NC1=CC=C2C=CC(OC(=O)Oc3ccc(OC(*)=O)cc3)=CS2=C1,SimpleSubst,Greedy,50,2,2,18,2,0,2,4.041114807128906,2.7434916496276855,1.2976231575012207,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3482,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,*C=CC1=CC=CS(C=Cc2cc(*)nc(S3=CC=CC=C3)n2)=C1,SimpleSubst,Greedy,50,2,2,21,2,0,2,2.9956889152526855,2.0855166912078857,0.9101722240447998,24,24,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3381,C(F)(F)CC(F)(F)C(=S),O=CS(F)(F)CC(F)F,SimpleSubst,Greedy,50,2,1,10,1,0,1,3.425586462020874,6.3536272048950195,2.9280407428741455,9,9,0,0,0,1,True,True,True,0,0,True,True,True,IN_TRAIN_RANGE
False,,,,,3422,[*]C=CCCCCCCCCCC[*],*C=CSCCCCCCCCS*,SimpleSubst,Greedy,50,2,2,4,2,0,2,5.851002216339111,4.366411209106445,1.484591007232666,14,14,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3176,[*]CCCCCCNC(=O)C(CCCCC)C(=O)N[*],*NC(=O)C(CCCCC)C(=O)NCCCCCS*,SimpleSubst,Greedy,50,1,1,14,1,0,1,5.893464088439941,4.7998270988464355,1.0936369895935059,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3200,[*]CC([*])OCc1ccccc1,*CC(*)SSS1=CC=CC=C1,SimpleSubst,Greedy,50,3,3,13,3,0,3,5.3933587074279785,3.386652946472168,2.0067057609558105,12,12,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,0.0,C,S,3427,[*]CCOCCOCCOC(=O)CCCCCCC(=O)O[*],*CCOCCOCCOC(=O)CCCCSCC(=O)O*,SimpleSubst,Greedy,50,1,1,3,1,0,1,6.274569034576416,5.314321517944336,0.9602475166320801,22,22,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3258,[*]CCCCCCCCc1nnc(-c2cccc(-c3nnc([*])o3)c2)o1,*SCCCCCCCc1nnc(S2=CC=CC(c3nnc(*)o3)=C2)o1,SimpleSubst,Greedy,50,2,2,14,2,0,2,4.662410259246826,3.520902395248413,1.141507863998413,26,26,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3295,[*]c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c([*])s1,*C1=CS(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)=C(*)S1,SimpleSubst,Greedy,50,1,1,9,1,0,1,2.74383807182312,3.280900478363037,0.537062406539917,32,32,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3471,[*]CNCC(C=C1)=CC=C1[*],*CSSS1=CC=C(*)C=C1,SimpleSubst,Greedy,50,3,3,12,3,0,3,4.566598892211914,2.3159260749816895,2.2506728172302246,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3537,[*]CCC(C)CC(C)(C)CNC(=O)c1ccc(C(=O)N[*])cc1,*NCC(C)CC(C)(C)CNC(=O)S1=CC=C(C(=O)N*)C=C1,SimpleSubst,Greedy,50,2,2,12,2,0,2,4.502551078796387,3.3696954250335693,1.1328556537628174,23,23,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,True,0.0,C,S,3008,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc([*])cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(OS4=CC=C(C5(c6ccc(*)cc6)CC6CCC5C6)C=C4)cc3)cc2)cc1,SimpleSubst,Greedy,50,1,1,11,1,0,1,3.5847268104553223,3.1725711822509766,0.4121556282043457,47,47,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3411,[*]CCCCCCOC(=O)CCC(=O)O[*],*OC(=S)CCC(=O)OCCCCCS*,SimpleSubst,Greedy,50,2,2,14,2,0,2,6.64481258392334,4.661435604095459,1.9833769798278809,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,S,3361,[*]CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O[*],*OC(=O)CCCCCCCCCCC(=O)OCCCCCCCCCS*,SimpleSubst,Greedy,50,1,1,15,1,0,1,6.5158233642578125,5.448337554931641,1.0674858093261719,28,28,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3084,[*]c1cc(CCCC)c([*])s1,*c1nc(CCCN)c(*)o1,SimpleSubst,Greedy,50,3,3,5,3,0,3,2.3371214866638184,4.830178737640381,2.4930572509765625,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3132,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,*Nc1ccc(C2(C3=CC=S(OC(*)=O)C=C3)CC(C)CC(C)(C)C2)cc1,SimpleSubst,Greedy,50,2,2,12,2,0,2,4.636800289154053,3.4152772426605225,1.2215230464935303,27,27,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3430,[*]NC(C([*])=O)C(Cc1ccccc1)c1c[nH]cn1,*NC(C(*)=O)N(CS1=CC=CC=C1)c1c[nH]cn1,SimpleSubst,Greedy,50,2,2,12,2,0,2,5.042630195617676,3.38187837600708,1.6607518196105957,19,19,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3167,[*]C(F)C([*])(F)OC(F)(F)F,*N(F)C(*)(F)OC(F)(F)F,Motif,Greedy,50,1,1,3,1,0,1,7.237398147583008,7.249334335327148,0.011936187744140625,11,11,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3128,[*]OC(C)CCOC(=O)CCCCC([*])=O,*ON(C)CCOC(=O)CNNCC(*)=O,Motif,Greedy,50,3,3,5,3,0,3,6.378620147705078,5.371661186218262,1.0069589614868164,16,16,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3364,[*]Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C([*])=O)c2)cc1,*Nc1ccc(NC(=O)c2cc(NC(=O)c3ccccc3)cc(C(*)=O)c2)cc1,Motif,Greedy,50,1,0,2,0,0,0,3.467644691467285,3.467644691467285,0.0,29,29,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3414,[*]CC1CCC(COC(=O)CCCCC(=O)O[*])CC1,*CN1CCN(COC(=O)CCNCC(=O)O*)CC1,Motif,Greedy,50,3,3,5,3,0,3,6.599419593811035,5.457092761993408,1.142326831817627,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3539,[*]CC(O[*])C(F)(F)F,*NC(O*)C(F)(F)F,Motif,Greedy,50,1,1,3,1,0,1,6.81688117980957,6.389995574951172,0.42688560485839844,9,9,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,2958,[*]CCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],*NCCCCCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N*,Motif,Greedy,50,1,1,3,1,0,1,5.916501998901367,5.632366180419922,0.2841358184814453,33,33,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3459,N([*])CC(C)(C)CC(C)CNC(=O)CCCCC(=O)([*]),*NCC(C)(C)CN(C)CNC(=O)CCNCC(*)=O,Motif,Greedy,50,2,2,11,2,0,2,5.8339996337890625,5.171055793762207,0.6629438400268555,20,20,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
True,False,1.0,C,N,3385,[*]CNOC(S1)=CC=C1[*],*NNOc1ccc(*)s1,Motif,Greedy,50,1,1,13,1,0,1,3.9756360054016113,3.922891616821289,0.052744388580322266,10,10,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3281,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,Motif,Greedy,50,1,0,2,0,0,0,2.7069849967956543,2.7069849967956543,0.0,41,41,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3449,[*]OC(C)CCOC(=O)COCC([*])=O,*OC(C#N)CCOC(=O)OOOC(*)=O,Motif,Greedy,50,3,3,6,2,1,4,6.135988712310791,6.93079948425293,0.7948107719421387,15,16,1,1,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3350,[*]CCN([*])C(=O)C1CCCCC1,*NCN(*)C(=O)N1CCNCC1,Motif,Greedy,50,3,3,5,3,0,3,5.892340660095215,4.755315780639648,1.1370248794555664,13,13,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3572,[*]CCCCCCOC(=O)CCCCCCCC(=O)O[*],*NCCNCCOC(=O)CCCCCCCC(=O)O*,Motif,Greedy,50,2,2,4,2,0,2,6.6545729637146,6.082333564758301,0.5722393989562988,21,21,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
False,,,,,3201,[*]Nc1cccc2c(NC(=O)c3cccc(C([*])=O)c3)cccc12,*Nc1cccc2c(NC(=O)c3cccc(C(*)=O)c3)cccc12,Motif,Greedy,50,1,0,2,0,0,0,3.4126176834106445,3.4126176834106445,0.0,24,24,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3453,[*]Oc1ccc2ccc(OC(=O)Oc3ccc(OC([*])=O)cc3)cc2c1,*Oc1ccc2ccc(OC(=O)Oc3ccc(OC(*)=O)cc3)cc2c1,Motif,Greedy,50,1,0,2,0,0,0,4.041114807128906,4.041114807128906,0.0,26,26,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3482,[*]C=Cc1cccc(C=Cc2cc([*])nc(-c3ccccc3)n2)c1,*C=Cc1cccc(C=Cc2cc(*)nc(-c3ccccc3)n2)c1,Motif,Greedy,50,1,0,2,0,0,0,2.9956889152526855,2.9956889152526855,0.0,24,24,0,0,0,1,True,True,True,2,2,False,True,False,IN_TRAIN_RANGE
False,,,,,3381,C(F)(F)CC(F)(F)C(=S),FN(F)OC(F)(F)C=S,Motif,Greedy,50,2,2,6,2,0,2,3.425586462020874,3.1728081703186035,0.2527782917022705,9,9,0,0,0,1,True,True,True,0,0,True,True,True,IN_TRAIN_RANGE
False,,,,,3422,[*]C=CCCCCCCCCCC[*],*C=CNNCCCCCCCN*,Motif,Greedy,50,3,3,5,3,0,3,5.851002216339111,4.642111778259277,1.208890438079834,14,14,0,0,0,1,True,True,True,2,2,True,True,True,IN_TRAIN_RANGE
