polymer_id,original_representation,property_name,property_value,units,source_dataset,split
aug_sample_590:substitution:20260815:4,[*]C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4cccc5c(N6C(=O)c7ccc([*])cc7C6=O)ccnc45)cc2)C3=O)n1,Bandgap,2.7647,eV,adversarial_augmentation,train
aug_sample_591:substitution:20260815:0,[*]C=CC=CCS[*],Bandgap,4.3088,eV,adversarial_augmentation,train
aug_sample_591:substitution:20260815:1,[*]C=CC=SCC[*],Bandgap,4.3088,eV,adversarial_augmentation,train
aug_sample_591:substitution:20260815:3,[*]C=CC\CCC[*],Bandgap,4.3088,eV,adversarial_augmentation,train
aug_sample_591:rearrangement:20260815:1,[*]C=C=CCCC[*],Bandgap,4.3088,eV,adversarial_augmentation,train
aug_sample_591:rearrangement:20260815:3,[*]C=CCC=CC[*],Bandgap,4.3088,eV,adversarial_augmentation,train
aug_sample_591:rearrangement:20260815:4,[*]CC=C=CCC[*],Bandgap,4.3088,eV,adversarial_augmentation,train
aug_sample_592:substitution:20260815:0,[*]Nc1cc(C)c([*])cc1OS,Bandgap,3.1262,eV,adversarial_augmentation,train
aug_sample_592:substitution:20260815:1,[*]Nc1cc(C)c([*])cs1OC,Bandgap,3.1262,eV,adversarial_augmentation,train
aug_sample_592:substitution:20260815:3,[*]Cc1cc(C)c([*])cc1OC,Bandgap,3.1262,eV,adversarial_augmentation,train
aug_sample_592:substitution:20260815:4,[*]Nc1cc(C)c([*])nc1OC,Bandgap,3.1262,eV,adversarial_augmentation,train
aug_sample_593:substitution:20260815:0,[*]c1[nH]c([*])c(CC(=O)OC)c1OC(=O)OC,Bandgap,3.1891,eV,adversarial_augmentation,train
aug_sample_593:substitution:20260815:2,[*]s1[nH]c([*])c(CC(=O)OC)c1CC(=O)OC,Bandgap,3.1891,eV,adversarial_augmentation,train
aug_sample_594:substitution:20260815:1,[*]c1sc([*])c(CCCCCCN(CC)s2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)c1CCCCCC,Bandgap,1.2631,eV,adversarial_augmentation,train
aug_sample_594:substitution:20260815:2,[*]c1sc([*])c(CCCCCCN(CC)c2ccc(I=Nc3ccc([N+](=O)[O-])cc3)cc2)c1CCCCCC,Bandgap,1.2631,eV,adversarial_augmentation,train
aug_sample_594:rearrangement:20260815:0,[*]c1sc([*])c(CCCCNCC(CC)c2ccc(N=Nc3ccc([N+](=O)[O-])cc3)cc2)c1CCCCCC,Bandgap,1.2631,eV,adversarial_augmentation,train
aug_sample_595:substitution:20260815:4,[*]NC(Ic1c[nH]c2ccccc12)C([*])=O,Bandgap,3.8025,eV,adversarial_augmentation,train
aug_sample_595:rearrangement:20260815:0,[*]NC(Cc1[nH]cc2ccccc12)C([*])=O,Bandgap,3.8025,eV,adversarial_augmentation,train
aug_sample_596:substitution:20260815:0,[*]CCCCCCCCCCN(C)C(=O)CCCCCCCCP(=O)N([*])C,Bandgap,5.5645,eV,adversarial_augmentation,train
aug_sample_596:substitution:20260815:1,[*]CCCCCCCCCCN(C)C(=O)CCCCCCCCC(=I)N([*])C,Bandgap,5.5645,eV,adversarial_augmentation,train
aug_sample_596:rearrangement:20260815:0,[*]CCCCCCCCCNC(C)C(=O)CCCCCCCCC(=O)N([*])C,Bandgap,5.5645,eV,adversarial_augmentation,train
aug_sample_596:rearrangement:20260815:1,[*]CCCCCCCCNCC(C)C(=O)CCCCCCCCC(=O)N([*])C,Bandgap,5.5645,eV,adversarial_augmentation,train
aug_sample_597:substitution:20260815:3,[*]c1ccc(Oc2ccc3ccc(Oc4ccc(-n5c(=O)c6cc7c(=N)n([*])c(=O)c7cc6c5=O)cc4)cc3c2)cc1,Bandgap,2.1084,eV,adversarial_augmentation,train
aug_sample_598:substitution:20260815:1,[*]Os1ccc(NC(=O)c2cc(C(=O)Nc3ccc([*])cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,Bandgap,3.3654,eV,adversarial_augmentation,train
aug_sample_598:substitution:20260815:4,[*]Oc1ccc(SC(=O)c2cc(C(=O)Nc3ccc([*])cc3)cc(S(=O)(=O)c3ccccc3)c2)cc1,Bandgap,3.3654,eV,adversarial_augmentation,train
aug_sample_599:substitution:20260815:1,[*]CC([*])c1ccc(C(O)CCN2CCOOC2)cc1,Bandgap,4.4244,eV,adversarial_augmentation,train
aug_sample_599:substitution:20260815:3,[*]CC([*])c1ccc(C(I)CCN2CCOCC2)cc1,Bandgap,4.4244,eV,adversarial_augmentation,train
aug_sample_599:rearrangement:20260815:0,[*]CC([*])c1ccc(C(O)CCN2OCCCC2)cc1,Bandgap,4.4244,eV,adversarial_augmentation,train
aug_sample_599:rearrangement:20260815:1,[*]CC([*])c1ccc(C(O)CCN2CCCCO2)cc1,Bandgap,4.4244,eV,adversarial_augmentation,train
aug_sample_599:rearrangement:20260815:2,[*]CC([*])c1ccc(C(O)CCN2COCCC2)cc1,Bandgap,4.4244,eV,adversarial_augmentation,train
aug_sample_599:rearrangement:20260815:3,[*]CC([*])c1ccc(C(O)CNC2CCOCC2)cc1,Bandgap,4.4244,eV,adversarial_augmentation,train
aug_sample_599:rearrangement:20260815:4,[*]CC([*])c1ccc(C(O)NCC2CCOCC2)cc1,Bandgap,4.4244,eV,adversarial_augmentation,train
aug_sample_600:substitution:20260815:1,[*]c1ccc2s(c1)C(=O)N(c1cc(N3C(=O)c4ccc(C([*])(C(F)(F)F)C(F)(F)F)cc4C3=O)c(O)cc1O)C2=O,Bandgap,2.6346,eV,adversarial_augmentation,train
aug_sample_601:substitution:20260815:0,[*]NC(CCC(=O)OCOC)C([*])=O,Bandgap,5.7178,eV,adversarial_augmentation,train
aug_sample_601:substitution:20260815:2,[*]NC(CCC(=O)OCCF)C([*])=O,Bandgap,5.7178,eV,adversarial_augmentation,train
aug_sample_601:substitution:20260815:3,[*]NC(CCC(=O)CCCC)C([*])=O,Bandgap,5.7178,eV,adversarial_augmentation,train
aug_sample_601:substitution:20260815:4,[*]NC(CCC(=O)OCIC)C([*])=O,Bandgap,5.7178,eV,adversarial_augmentation,train
aug_sample_601:rearrangement:20260815:0,[*]NC(CCC(=O)COCC)C([*])=O,Bandgap,5.7178,eV,adversarial_augmentation,train
aug_sample_601:rearrangement:20260815:1,[*]NC(CCC(=O)CCOC)C([*])=O,Bandgap,5.7178,eV,adversarial_augmentation,train
aug_sample_602:substitution:20260815:0,[*]CNC(=O)CPCCCCC(=O)N[*],Bandgap,5.6641,eV,adversarial_augmentation,train
aug_sample_602:substitution:20260815:1,[*]INC(=O)CCCCCCC(=O)N[*],Bandgap,5.6641,eV,adversarial_augmentation,train
aug_sample_602:substitution:20260815:3,[*]CNC(=O)CCCCCCC(=N)N[*],Bandgap,5.6641,eV,adversarial_augmentation,train
aug_sample_602:substitution:20260815:4,[*]CNC(=O)CCCCCCC(=P)N[*],Bandgap,5.6641,eV,adversarial_augmentation,train
aug_sample_602:rearrangement:20260815:1,[*]NCC(=O)CCCCCCC(=O)N[*],Bandgap,5.6641,eV,adversarial_augmentation,train
aug_sample_603:substitution:20260815:2,[*]NNC(=S)c1ccs(C([*])=S)cc1,Bandgap,3.3241,eV,adversarial_augmentation,train
aug_sample_604:rearrangement:20260815:0,[*]CCCCCCCCCOCc1cccc(OC(=O)c2ccc(C(=O)Oc3cccc(O[*])c3)cc2)c1,Bandgap,3.5777,eV,adversarial_augmentation,train
aug_sample_604:rearrangement:20260815:3,[*]CCCCCCCCOCCc1cccc(OC(=O)c2ccc(C(=O)Oc3cccc(O[*])c3)cc2)c1,Bandgap,3.5777,eV,adversarial_augmentation,train
aug_sample_605:substitution:20260815:1,[*]Oc1ccc(C([*])=O)cc1CCCPCCCCCCCC,Bandgap,4.7301,eV,adversarial_augmentation,train
aug_sample_606:substitution:20260815:3,[*]c1sc([*])c2sc(CCCCCCCCC)ns12,Bandgap,3.4078,eV,adversarial_augmentation,train
aug_sample_607:substitution:20260815:2,[*]Oc1ccc(OC(=O)c2ccs(Oc3ccc(C([*])=O)cc3)cc2)cc1Cl,Bandgap,4.2992,eV,adversarial_augmentation,train
aug_sample_607:substitution:20260815:3,[*]Os1ccc(OC(=O)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)cc1Cl,Bandgap,4.2992,eV,adversarial_augmentation,train
aug_sample_608:substitution:20260815:0,[*]CCCCNC(=S)CCCCCCCCCC(=O)N[*],Bandgap,6.0257,eV,adversarial_augmentation,train
aug_sample_608:substitution:20260815:2,[*]CCCCNC(=O)PCCCCCCCCC(=O)N[*],Bandgap,6.0257,eV,adversarial_augmentation,train
aug_sample_608:rearrangement:20260815:0,[*]CCCNCC(=O)CCCCCCCCCC(=O)N[*],Bandgap,6.0257,eV,adversarial_augmentation,train
aug_sample_608:rearrangement:20260815:1,[*]CCNCCC(=O)CCCCCCCCCC(=O)N[*],Bandgap,6.0257,eV,adversarial_augmentation,train
aug_sample_609:substitution:20260815:0,[*]C(=O)C(C=C1)=CC=C1C(=O)C(I2)=CC=C2[*],Bandgap,3.616,eV,adversarial_augmentation,train
aug_sample_609:substitution:20260815:1,[*]C(=O)C(C=C1)=CC=C1C(=O)S(S2)=CC=C2[*],Bandgap,3.616,eV,adversarial_augmentation,train
aug_sample_609:substitution:20260815:4,[*]C(\O)C(C=C1)=CC=C1C(=O)C(S2)=CC=C2[*],Bandgap,3.616,eV,adversarial_augmentation,train
aug_sample_609:rearrangement:20260815:1,[*]C(=O)C(C=C1)C=C=C1C(=O)C(S2)=CC=C2[*],Bandgap,3.616,eV,adversarial_augmentation,train
aug_sample_609:rearrangement:20260815:2,[*]C(=O)C(C=C1)=CC=C1C(=O)C(S2)=C=CC2[*],Bandgap,3.616,eV,adversarial_augmentation,train
aug_sample_609:rearrangement:20260815:3,[*]C(=O)C(C=C1)=CC=C1C(=O)C(S2)=CCC=2[*],Bandgap,3.616,eV,adversarial_augmentation,train
aug_sample_610:substitution:20260815:1,[*]CCCC1CCN(C(=O)SSCCNCSSC(=O)N2CCC([*])CC2)CC1,Bandgap,4.759,eV,adversarial_augmentation,train
aug_sample_610:substitution:20260815:2,[*]CCCC1CCN(C(=O)SSCCCCSSC(=S)N2CCC([*])CC2)CC1,Bandgap,4.759,eV,adversarial_augmentation,train
aug_sample_610:substitution:20260815:3,[*]CCCC1CCN(C(=O)SSCCCCSSC(=O)N2PCC([*])CC2)CC1,Bandgap,4.759,eV,adversarial_augmentation,train
aug_sample_610:substitution:20260815:4,[*]CCCC1CCN(C(=O)CSCCCCSSC(=O)N2CCC([*])CC2)CC1,Bandgap,4.759,eV,adversarial_augmentation,train
aug_sample_610:rearrangement:20260815:0,[*]CCCC1CCN(C(=O)SSCCCSSCC(=O)N2CCC([*])CC2)CC1,Bandgap,4.759,eV,adversarial_augmentation,train
aug_sample_610:rearrangement:20260815:1,[*]CCCC1NCC(C(=O)SSCCCCSSC(=O)N2CCC([*])CC2)CC1,Bandgap,4.759,eV,adversarial_augmentation,train
aug_sample_610:rearrangement:20260815:2,[*]CCCC1CCN(C(=O)SSCCCCSCS(=O)N2CCC([*])CC2)CC1,Bandgap,4.759,eV,adversarial_augmentation,train
aug_sample_610:rearrangement:20260815:3,[*]CCCC1CCN(C(=O)SSCCCSCSC(=O)N2CCC([*])CC2)CC1,Bandgap,4.759,eV,adversarial_augmentation,train
aug_sample_610:rearrangement:20260815:4,[*]CCCC1CNC(C(=O)SSCCCCSSC(=O)N2CCC([*])CC2)CC1,Bandgap,4.759,eV,adversarial_augmentation,train
aug_sample_611:substitution:20260815:2,[*]CC(C)(CC)COI(=O)CCCCCCCCC(=O)O[*],Bandgap,6.6739,eV,adversarial_augmentation,train
aug_sample_611:rearrangement:20260815:1,[*]CC(C)(CC)OCC(=O)CCCCCCCCC(=O)O[*],Bandgap,6.6739,eV,adversarial_augmentation,train
aug_sample_612:substitution:20260815:0,[*]Sc1c(C(C)C)cc(C([*])=O)cc1C(C)C,Bandgap,4.6528,eV,adversarial_augmentation,train
aug_sample_612:substitution:20260815:1,[*]Oc1c(C(C)C)cc(C([*])=P)cc1C(C)C,Bandgap,4.6528,eV,adversarial_augmentation,train
aug_sample_612:substitution:20260815:3,[*]Oc1c(C(C)C)cc(C([*])=O)cc1C(Cl)C,Bandgap,4.6528,eV,adversarial_augmentation,train
aug_sample_613:substitution:20260815:1,[*]CCCCCCCCCCCCSCC([*])Cl,Bandgap,7.2178,eV,adversarial_augmentation,train
aug_sample_613:substitution:20260815:3,[*]CCCCCCCCCCCCOCC([*])Cl,Bandgap,7.2178,eV,adversarial_augmentation,train
aug_sample_613:substitution:20260815:4,[*]CCCCPCCCCCCCCCC([*])Cl,Bandgap,7.2178,eV,adversarial_augmentation,train
aug_sample_614:substitution:20260815:0,[*]CC([*])C(=O)OCCOCC1(CC)NOC1,Bandgap,5.6568,eV,adversarial_augmentation,train
aug_sample_614:substitution:20260815:1,[*]CC([*])C(=O)OCCICC1(CC)COC1,Bandgap,5.6568,eV,adversarial_augmentation,train
aug_sample_614:substitution:20260815:2,[*]CS([*])C(=O)OCCOCC1(CC)COC1,Bandgap,5.6568,eV,adversarial_augmentation,train
aug_sample_614:rearrangement:20260815:0,[*]CC([*])C(=O)OCCCOC1(CC)COC1,Bandgap,5.6568,eV,adversarial_augmentation,train
aug_sample_614:rearrangement:20260815:1,[*]CC([*])C(=O)OCCOCC1(CC)CCO1,Bandgap,5.6568,eV,adversarial_augmentation,train
aug_sample_614:rearrangement:20260815:2,[*]CC([*])C(=O)COCOCC1(CC)COC1,Bandgap,5.6568,eV,adversarial_augmentation,train
aug_sample_614:rearrangement:20260815:3,[*]CC([*])C(=O)OOCCCC1(CC)COC1,Bandgap,5.6568,eV,adversarial_augmentation,train
aug_sample_614:rearrangement:20260815:4,[*]CC([*])C(=O)CCOOCC1(CC)COC1,Bandgap,5.6568,eV,adversarial_augmentation,train
aug_sample_615:substitution:20260815:1,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(S4)=CC\C4[*],Bandgap,1.9732,eV,adversarial_augmentation,train
aug_sample_615:substitution:20260815:2,[*]C(C=C1)=CC=C1C(S2)=CP=C2C(S3)=CC=C3C(S4)=CC=C4[*],Bandgap,1.9732,eV,adversarial_augmentation,train
aug_sample_615:substitution:20260815:3,[*]I(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],Bandgap,1.9732,eV,adversarial_augmentation,train
aug_sample_615:rearrangement:20260815:1,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CCC=3C(S4)=CC=C4[*],Bandgap,1.9732,eV,adversarial_augmentation,train
aug_sample_615:rearrangement:20260815:3,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=C=CC3C(S4)=CC=C4[*],Bandgap,1.9732,eV,adversarial_augmentation,train
aug_sample_616:substitution:20260815:1,[*]CC(C=C1)=CC=C1C(=O)C(C=C2)/CC=C2[*],Bandgap,4.3024,eV,adversarial_augmentation,train
aug_sample_616:substitution:20260815:2,[*]CC(C=C1)=CC=C1C(=O)C(C-C2)=CC=C2[*],Bandgap,4.3024,eV,adversarial_augmentation,train
aug_sample_616:substitution:20260815:3,[*]CC(C=C1)=CC=C1C(/O)C(C=C2)=CC=C2[*],Bandgap,4.3024,eV,adversarial_augmentation,train
aug_sample_616:substitution:20260815:4,[*]CC(C=C1)=CC=C1C(=O)C(C=S2)=CC=C2[*],Bandgap,4.3024,eV,adversarial_augmentation,train
aug_sample_616:rearrangement:20260815:1,[*]CC(C=C1)C=C=C1C(=O)C(C=C2)=CC=C2[*],Bandgap,4.3024,eV,adversarial_augmentation,train
aug_sample_616:rearrangement:20260815:2,[*]CC(C=C1)=CC=C1C(=O)C(C=C2)=C=CC2[*],Bandgap,4.3024,eV,adversarial_augmentation,train
aug_sample_617:substitution:20260815:1,[*]c1ccc(-c2ccc(S(=O)(=O)NCCNS([*])(/O)=O)cc2)cc1,Bandgap,3.8242,eV,adversarial_augmentation,train
aug_sample_617:substitution:20260815:3,[*]c1ccc(-c2ccc(S(=C)(=O)NCCNS([*])(=O)=O)cc2)cc1,Bandgap,3.8242,eV,adversarial_augmentation,train
aug_sample_617:rearrangement:20260815:0,[*]c1ccc(-c2ccc(S(=O)(=O)CCNNS([*])(=O)=O)cc2)cc1,Bandgap,3.8242,eV,adversarial_augmentation,train
aug_sample_617:rearrangement:20260815:1,[*]c1ccc(-c2ccc(S(=O)(=O)CNCNS([*])(=O)=O)cc2)cc1,Bandgap,3.8242,eV,adversarial_augmentation,train
aug_sample_617:rearrangement:20260815:3,[*]c1ccc(-c2ccc(S(=O)(=O)NCNCS([*])(=O)=O)cc2)cc1,Bandgap,3.8242,eV,adversarial_augmentation,train
aug_sample_618:substitution:20260815:1,[*]Cc1ccc(N[*])c(C)c1,Bandgap,4.9923,eV,adversarial_augmentation,train
aug_sample_618:substitution:20260815:2,[*]Oc1ccc(C[*])c(C)c1,Bandgap,4.9923,eV,adversarial_augmentation,train
aug_sample_619:substitution:20260815:0,[*]CON([*])C(C)=O,Bandgap,5.6737,eV,adversarial_augmentation,train
aug_sample_619:substitution:20260815:1,[*]CCN([*])C(Cl)=O,Bandgap,5.6737,eV,adversarial_augmentation,train
aug_sample_619:substitution:20260815:2,[*]CCN([*])C(N)=O,Bandgap,5.6737,eV,adversarial_augmentation,train
aug_sample_619:substitution:20260815:3,[*]CCI([*])C(C)=O,Bandgap,5.6737,eV,adversarial_augmentation,train
aug_sample_619:rearrangement:20260815:0,[*]CNC([*])C(C)=O,Bandgap,5.6737,eV,adversarial_augmentation,train
aug_sample_619:rearrangement:20260815:1,[*]NCC([*])C(C)=O,Bandgap,5.6737,eV,adversarial_augmentation,train
aug_sample_620:substitution:20260815:0,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CCCCCN2)cc1,Bandgap,5.2222,eV,adversarial_augmentation,train
aug_sample_621:substitution:20260815:0,[*]C1C=C(SCCCCC)C([*])S1,Bandgap,4.6982,eV,adversarial_augmentation,train
aug_sample_621:substitution:20260815:1,[*]C1C=C(CCCCCC)I([*])S1,Bandgap,4.6982,eV,adversarial_augmentation,train
aug_sample_621:substitution:20260815:2,[*]C1I=C(CCCCCC)C([*])S1,Bandgap,4.6982,eV,adversarial_augmentation,train
aug_sample_621:substitution:20260815:3,[*]C1N=C(CCCCCC)C([*])S1,Bandgap,4.6982,eV,adversarial_augmentation,train
aug_sample_621:substitution:20260815:4,[*]C1C=C(CCCCCS)C([*])S1,Bandgap,4.6982,eV,adversarial_augmentation,train
aug_sample_621:rearrangement:20260815:1,[*]C1=CC(CCCCCC)C([*])S1,Bandgap,4.6982,eV,adversarial_augmentation,train
aug_sample_622:substitution:20260815:0,[*]P=CC1CC([*])C2C3CCC(C3)C12,Bandgap,5.1878,eV,adversarial_augmentation,train
aug_sample_622:substitution:20260815:3,[*]C=CC1CC([*])I2C3CCC(C3)C12,Bandgap,5.1878,eV,adversarial_augmentation,train
aug_sample_622:rearrangement:20260815:0,[*]CCC=1CC([*])C2C3CCC(C3)C12,Bandgap,5.1878,eV,adversarial_augmentation,train
aug_sample_622:rearrangement:20260815:1,[*]CC=C1CC([*])C2C3CCC(C3)C12,Bandgap,5.1878,eV,adversarial_augmentation,train
aug_sample_622:rearrangement:20260815:2,[*]=CCC1CC([*])C2C3CCC(C3)C12,Bandgap,5.1878,eV,adversarial_augmentation,train
aug_sample_623:substitution:20260815:4,[*]c1nc(C)nc(N(CCCCCCN([*])c2ccccc2)c2ccccc2)c1,Bandgap,4.0115,eV,adversarial_augmentation,train
aug_sample_623:rearrangement:20260815:0,[*]c1nc(C)nc(N(CCCCCNC([*])c2ccccc2)c2ccccc2)n1,Bandgap,4.0115,eV,adversarial_augmentation,train
aug_sample_624:substitution:20260815:0,[*]NC(-S)NC(C=C1)=CC=C1[*],Bandgap,3.5643,eV,adversarial_augmentation,train
aug_sample_624:substitution:20260815:1,[*]NC(=S)NC(C=C1)=CC-C1[*],Bandgap,3.5643,eV,adversarial_augmentation,train
aug_sample_624:substitution:20260815:2,[*]NC(=S)NC(C=S1)=CC=C1[*],Bandgap,3.5643,eV,adversarial_augmentation,train
aug_sample_624:substitution:20260815:3,[*]NC(=S)NC(C=C1)/CC=C1[*],Bandgap,3.5643,eV,adversarial_augmentation,train
aug_sample_624:substitution:20260815:4,[*]NC(=S)NC(C=P1)=CC=C1[*],Bandgap,3.5643,eV,adversarial_augmentation,train
aug_sample_624:rearrangement:20260815:2,[*]NC(=S)NC(C=C1)C=C=C1[*],Bandgap,3.5643,eV,adversarial_augmentation,train
aug_sample_624:rearrangement:20260815:4,[*]NC(=S)NC(C=C1)=CCC=1[*],Bandgap,3.5643,eV,adversarial_augmentation,train
aug_sample_625:substitution:20260815:0,[*]CCCCCSCCCCCCCCCCCCCCC([*])Cl,Bandgap,7.1075,eV,adversarial_augmentation,train
aug_sample_625:substitution:20260815:1,[*]CCCCCCCCCCCCCCCCCCCCP([*])Cl,Bandgap,7.1075,eV,adversarial_augmentation,train
aug_sample_625:substitution:20260815:3,[*]CCCCCCCCPCCCCCCCCCCCC([*])Cl,Bandgap,7.1075,eV,adversarial_augmentation,train
aug_sample_625:substitution:20260815:4,[*]ICCCCCCCCCCCCCCCCCCCC([*])Cl,Bandgap,7.1075,eV,adversarial_augmentation,train
aug_sample_626:substitution:20260815:4,[*]c1cc2c(s1)-c1sc(-c3cc4c(s3)-c3sc([*])cc3C4(CC(CC)CCCC)CC(CC)CCCCl)cc1C2=O,Bandgap,1.3805,eV,adversarial_augmentation,train
aug_sample_627:substitution:20260815:2,[*]Nc1ccc(C#Cc2ccc(NI(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Bandgap,2.7886,eV,adversarial_augmentation,train
aug_sample_627:substitution:20260815:3,[*]Nc1ccc(C#Cc2ccc(NC(=O)c3ccc(C([*])=O)nc3)cc2)cc1,Bandgap,2.7886,eV,adversarial_augmentation,train
aug_sample_627:rearrangement:20260815:1,[*]Nc1ccc(CCc#2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,Bandgap,2.7886,eV,adversarial_augmentation,train
aug_sample_628:substitution:20260815:0,[*]SCCCOC(=O)CCC(C)CC(=O)O[*],Bandgap,6.5919,eV,adversarial_augmentation,train
aug_sample_628:substitution:20260815:1,[*]CCCCOC(=O)CCC(C)CC(=C)O[*],Bandgap,6.5919,eV,adversarial_augmentation,train
aug_sample_628:substitution:20260815:3,[*]CCCCOC(=P)CCC(C)CC(=O)O[*],Bandgap,6.5919,eV,adversarial_augmentation,train
aug_sample_628:substitution:20260815:4,[*]CCCCOC(=O)CCC(C)CC(\O)O[*],Bandgap,6.5919,eV,adversarial_augmentation,train
aug_sample_628:rearrangement:20260815:1,[*]CCCOCC(=O)CCC(C)CC(=O)O[*],Bandgap,6.5919,eV,adversarial_augmentation,train
aug_sample_628:rearrangement:20260815:2,[*]CCOCCC(=O)CCC(C)CC(=O)O[*],Bandgap,6.5919,eV,adversarial_augmentation,train
aug_sample_629:substitution:20260815:3,[*]OC(=O)c1ccc(CCc2ccs(C([*])=O)cc2)cc1,Bandgap,3.9494,eV,adversarial_augmentation,train
aug_sample_630:substitution:20260815:0,[*]C=Cc1ccc([*])c2ccc(CICCCC)cc12,Bandgap,2.4493,eV,adversarial_augmentation,train
aug_sample_630:substitution:20260815:2,[*]C=Cc1ccc([*])c2ccc(CCCCCN)cc12,Bandgap,2.4493,eV,adversarial_augmentation,train
aug_sample_630:substitution:20260815:3,[*]I=Cc1ccc([*])c2ccc(CCCCCC)cc12,Bandgap,2.4493,eV,adversarial_augmentation,train
aug_sample_630:substitution:20260815:4,[*]C=Sc1ccc([*])c2ccc(CCCCCC)cc12,Bandgap,2.4493,eV,adversarial_augmentation,train
aug_sample_630:rearrangement:20260815:2,[*]CCc=1ccc([*])c2ccc(CCCCCC)cc12,Bandgap,2.4493,eV,adversarial_augmentation,train
aug_sample_630:rearrangement:20260815:3,[*]=CCc1ccc([*])c2ccc(CCCCCC)cc12,Bandgap,2.4493,eV,adversarial_augmentation,train
aug_sample_631:substitution:20260815:0,[*]c1nc(C)nc(N(CCNCN([*])c2ccccc2)c2ccccc2)n1,Bandgap,3.6374,eV,adversarial_augmentation,train
aug_sample_631:substitution:20260815:1,[*]c1nc(C)nc(N(CCCCN([*])c2ccccc2)c2ccccn2)n1,Bandgap,3.6374,eV,adversarial_augmentation,train
aug_sample_631:rearrangement:20260815:0,[*]c1nc(C)nc(N(CCCNC([*])c2ccccc2)c2ccccc2)n1,Bandgap,3.6374,eV,adversarial_augmentation,train
aug_sample_631:rearrangement:20260815:1,[*]c1nc(C)nc(N(CCNCC([*])c2ccccc2)c2ccccc2)n1,Bandgap,3.6374,eV,adversarial_augmentation,train
aug_sample_632:substitution:20260815:2,[*]c1ccc(-c2cc(COCCCCBr)c([*])s2)s1,Bandgap,1.8008,eV,adversarial_augmentation,train
aug_sample_632:substitution:20260815:4,[*]c1ccc(-c2cc(ICCCCCBr)c([*])s2)s1,Bandgap,1.8008,eV,adversarial_augmentation,train
aug_sample_633:substitution:20260815:0,[*]CICCCCCCCCCC(=O)NCC(=O)N[*],Bandgap,6.1009,eV,adversarial_augmentation,train
aug_sample_633:substitution:20260815:4,[*]CCCCCCCSCCCC(=O)NCC(=O)N[*],Bandgap,6.1009,eV,adversarial_augmentation,train
aug_sample_634:substitution:20260815:0,[*]OC(CC([*])/O)C(C)C,Bandgap,6.8886,eV,adversarial_augmentation,train
aug_sample_634:substitution:20260815:2,[*]OS(CC([*])=O)C(C)C,Bandgap,6.8886,eV,adversarial_augmentation,train
aug_sample_635:substitution:20260815:0,[*]Nc1cc(NC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2)cc(C(=O)OCCOs2ccc(C=CC(=O)c3ccccc3)cc2)c1,Bandgap,3.4679,eV,adversarial_augmentation,train
aug_sample_635:rearrangement:20260815:3,[*]Nc1cc(NC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2)cc(C(=O)OCOCc2ccc(C=CC(=O)c3ccccc3)cc2)c1,Bandgap,3.4679,eV,adversarial_augmentation,train
aug_sample_636:substitution:20260815:0,[*]CCCCCCCC(=O)OCC1COC([*])P1,Bandgap,6.4464,eV,adversarial_augmentation,train
aug_sample_636:substitution:20260815:2,[*]CCCCCCCC(=O)OCC1CNC([*])O1,Bandgap,6.4464,eV,adversarial_augmentation,train
aug_sample_636:substitution:20260815:4,[*]CCCCCCPC(=O)OCC1COC([*])O1,Bandgap,6.4464,eV,adversarial_augmentation,train
aug_sample_636:rearrangement:20260815:0,[*]CCCCCCCC(=O)COC1COC([*])O1,Bandgap,6.4464,eV,adversarial_augmentation,train
aug_sample_636:rearrangement:20260815:3,[*]CCCCCCCC(=O)OCC1OCC([*])O1,Bandgap,6.4464,eV,adversarial_augmentation,train
aug_sample_637:substitution:20260815:0,[*]CCCOC(=O)c1ccccc1-c1cccnc1C(=O)O[*],Bandgap,5.0095,eV,adversarial_augmentation,train
aug_sample_637:substitution:20260815:1,[*]CCCOC(=O)c1ccccc1-c1ncccc1C(=O)O[*],Bandgap,5.0095,eV,adversarial_augmentation,train
aug_sample_637:substitution:20260815:2,[*]CCCOC(=O)c1ccccc1\c1ccccc1C(=O)O[*],Bandgap,5.0095,eV,adversarial_augmentation,train
aug_sample_637:substitution:20260815:3,[*]COCOC(=O)c1ccccc1-c1ccccc1C(=O)O[*],Bandgap,5.0095,eV,adversarial_augmentation,train
aug_sample_637:substitution:20260815:4,[*]CCCIC(=O)c1ccccc1-c1ccccc1C(=O)O[*],Bandgap,5.0095,eV,adversarial_augmentation,train
