polymer_id,original_representation,property_name,property_value,units,source_dataset,split,phase4_attack_family,phase4_attack_category,phase4_label_basis
poly_1381,c1(OC(c2ccc(C(=O)*)cc2)=O)ccc(C2(c3ccccc3C(=O)O2)c2ccc(cc2)O*)cc1,Bandgap,3.7601,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3256,S(CC(O*)=O)(=O)(=O)CCS(=O)(CC(=O)*)=O,Bandgap,5.7503,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2905,N#CC(C(OC)=O)(*)C(C#N)(C#N)C(C*)OCC,Bandgap,5.3554,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2181,O=C(CCCCCCC(S*)=O)SCCC*,Bandgap,4.641,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_550,c12cc3c(n(-c4ccc(cc4)S(=O)(c4ccc(*)cc4)=O)c(=O)c3cc2c(=O)n(c1=O)*)=O,Bandgap,2.7268,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1346,c1(sc(cc1)-c1ccc(cc1)*)NC*,Bandgap,3.7228,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3832,C1OC2C(COC2C1OC(OCC(C(COC(=O)O*)O)O)=O)*,Bandgap,6.4149,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_963,c1(C)c(c(c(C)c(O*)c1C)C)Oc1ccc(cc1)NC(c1ccc(cc1)C(Nc1ccc(cc1)*)=O)=O,Bandgap,3.2654,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3892,C(CCCCC(OCC(C)(C*)C)=O)CCC(O*)=O,Bandgap,6.4954,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2231,C(CC(Oc1ccc(cc1)-c1ccc(cc1)O*)=O)CCCCCCC(=O)*,Bandgap,4.6871,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3225,C(C(C(=O)OC)C(C(=O)OC)*)(C*)OCC,Bandgap,5.7251,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3707,C(CCCCCCCCO*)CCC*,Bandgap,6.2257,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2896,c1c(C(C(=O)OC)(C(C(=O)OC)(*)C#N)C#N)ccc(*)c1,Bandgap,5.345,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3034,N(*)C1CC(CC(C)(C)C1)(C)CNC(=O)CCCCC(=O)*,Bandgap,5.5133,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_933,c1(ccc(cc1)C(O*)=O)C=Cc1ccc(cc1)C(OCCCCCC*)=O,Bandgap,3.2271,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_968,c1(sc(*)cc1)NC(=O)N*,Bandgap,3.2728,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3077,C1C(C)N(C(Oc2ccc(OC(*)=O)cc2)=O)CC(C)N1*,Bandgap,5.5526,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3807,C(F)(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)C(F)(C(F)(F)C(F)(F)COC(C(F)(*)C*)=O)F)F,Bandgap,6.3664,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2748,C(CCC*)CCCCCCC(NCc1ccc(CNC(CCCCO*)=O)cc1)=O,Bandgap,5.1934,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_193,c12c(n(*)c(=O)c2c(c2c(=O)n(c(c2c1F)=O)-c1ccc(cc1)Oc1ccc(*)cc1)F)=O,Bandgap,2.0806,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3918,C(CCCC(=O)OCCOCC*)CCCCC(O*)=O,Bandgap,6.5248,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2554,C(CCC*)CCN(C(=O)CCC(=O)N(*)C)C,Bandgap,5.0062,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3927,C(CCCCCCCCCOC(=O)CCC(=O)O*)CCCCCCCCCCCC*,Bandgap,6.5377,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3142,*NC(C(*)=O)(CC)C,Bandgap,5.632999999999999,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3507,COCCOCC(COC(=O)*)O*,Bandgap,5.976,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3020,C(CCCCCCCCCCC)(C(NCCCCCC*)=O)C(N*)=O,Bandgap,5.4945,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_233,c1(C(=O)C(=S)*)ccc(N*)s1,Bandgap,2.196,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1473,C1(c2c(C(=O)N1CCCCCC*)cc(Oc1cc3c(C(N(C3=O)*)=O)cc1)cc2)=O,Bandgap,3.8891,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1669,c1cccc(c1C(=O)OC(C*)*)C,Bandgap,4.1103,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3656,C1(OC(OC(C1)C*)CCC)*,Bandgap,6.1416,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2088,O(CC(CSCCCC)(C*)CSCCCC)*,Bandgap,4.5588,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1070,O(CCOC(c1ccc(-c2ccc(-c3ccc(cc3)C(O*)=O)cc2)cc1)=O)CC*,Bandgap,3.4046,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2109,c1cc(C(O*)=O)ccc1C(=O)*,Bandgap,4.5781,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3039,C(N*)c1cc(CNC(=O)C(C)CC(C)(C(*)=O)C)ccc1,Bandgap,5.5161,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2963,N(C(=O)NCCCCCCCCCC*)*,Bandgap,5.4226,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2199,CC(COC(=O)S*)(COC(SN1C(CN(*)C(C)C1)C)=O)C,Bandgap,4.6543,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1132,c1c(ccc(c1)Oc1ccc(cc1)O*)Oc1ccc(cc1)C(c1ccc(*)cc1)=O,Bandgap,3.4703,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1126,C(c1ccncc1)(Nc1cc(cc(C(Nc2ccc(cc2)Oc2ccc(S(c3ccc(O*)cc3)(=O)=O)cc2)=O)c1)C(Nc1ccc(*)cc1)=O)=O,Bandgap,3.4604,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4044,C(CC(=O)OCCCC*)CCCC(O*)=O,Bandgap,6.7037,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3374,ClC(Cl)(CCCC*)C(=O)N*,Bandgap,5.8581,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_765,n1cnc(cc1C=Cc1ccc(C=C*)cc1)*,Bandgap,2.9914,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2709,C(C(OCCC*)=O)c1ccc(cc1)CC(=O)O*,Bandgap,5.1547,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1277,C(=O)(CC(c1ccc(cc1)OCC)=CC(O*)=O)OCC(C*)O,Bandgap,3.6443,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1632,*C(=O)c1ccc(C(NCNC(c2ccc(C(=O)O*)cc2)=O)=O)cc1,Bandgap,4.0724,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2298,C(c1c(cc(OC(=O)*)cc1Cl)Cl)(C)(c1c(cc(O*)cc1Cl)Cl)C,Bandgap,4.7509,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1740,c1cc(ccc1)CN(c1ccc(Cc2ccc(cc2)*)cc1)*,Bandgap,4.1847,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2030,CC1(C)C(C(C1OC(Oc1ccc(C(c2ccc(cc2)O*)=O)cc1)=O)(C)C)OC(*)=O,Bandgap,4.5062,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2526,O(*)c1cccc(c1)OC1(F)C(C(C1(F)F)(F)F)(*)F,Bandgap,4.9699,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3093,C1(*)C=CC(O*)CC1,Bandgap,5.5705,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_750,*c1sc(-c2ccc(s2)-c2ccc(s2)C*)cc1,Bandgap,2.9777,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_262,OCC(CCCCCCCCCc1c(sc(*)c1)*)O,Bandgap,2.2905,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3658,C(C(CCCNC(=O)OCC(C)(C*)C)OC)CNC(O*)=O,Bandgap,6.1425,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1370,S(c1ccc(*)cc1)c1ccc(cc1)Sc1cc(ccc1)S*,Bandgap,3.7476,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2136,c1c(ccc(c1Cl)C(OCC*)=O)O*,Bandgap,4.6001,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_188,c1c(sc(-c2sc(-c3cc(c4-c3ccccc4)*)cc2)c1)*,Bandgap,2.0596,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1827,N(*)C(NC*)=S,Bandgap,4.2794,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3867,O(CCC(F)(C(C(F)(C(F)(F)F)F)(F)F)F)C(C(F)(*)C*)=O,Bandgap,6.464,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3103,CC(*)(C)C(C)(C=C*)C,Bandgap,5.5814,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1570,c1(*)ccc(S(=O)(=O)c2ccc(cc2)Oc2cccc(O*)c2)cc1,Bandgap,4.0045,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_207,c1(C(*)=O)ccc2C(=O)N(C(=O)c2c1)c1ccc(Oc2ccc(cc2)-c2ccc(Oc3ccc(N4C(c5ccc(*)cc5C4=O)=O)cc3)cc2)cc1,Bandgap,2.13,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_779,c1(ccc(*)cn1)*,Bandgap,3.0047,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_4169,FC(F)(C([2H])(*)[2H])*,Bandgap,7.2226,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2699,O=C(NC(CCC(OCC)=O)C(=O)NCC(=O)*)C(N*)C,Bandgap,5.1422,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2674,c1cc(CCC(NC(Cc2ccc(O*)cc2)C(=O)OC(C)CC)=O)ccc1OC(CC(C)CCC(*)=O)=O,Bandgap,5.1178,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1174,c1cc(ccc1C=O)C(*)C*,Bandgap,3.5283,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1023,C(c1n(C)c(NC(*)=O)nc1*)#N,Bandgap,3.3492,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2402,C(c1ccc(cc1)O*)c1ccc(*)cc1,Bandgap,4.865,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3501,CCC(O*)C(=O)*,Bandgap,5.9716,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_932,Cc1c(c(C)c(c(CSC(C(S*)=O)=O)c1C)C)C*,Bandgap,3.2265,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3871,C(CCCCCCCCCC*)CCCCc1nnc(o1)*,Bandgap,6.4664,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1130,C(c1cccc(c1)C(Oc1ccc(C(CC)(c2ccc(O*)cc2)CC)cc1)=O)(=O)*,Bandgap,3.4698,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2192,*OC(c1ccc(C(=O)OCC*)cc1)=O,Bandgap,4.6498,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_881,N(C(CCCOC(c1ccc(cc1)-c1ccc(cc1)C(O*)=O)=O)=O)c1ccc(NC(CCC*)=O)cc1,Bandgap,3.1592,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1286,S=C(O*)C(N*)=O,Bandgap,3.6519,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1199,c1(ccc(*)s1)C(C(*)=O)O,Bandgap,3.56,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_617,c1cccc2c3ccccc3n(c12)C(C(=O)NO)n1c(ccc1*)*,Bandgap,2.8134,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_203,c1cc(Cl)ccc1C(OC(C*)*)=O,Bandgap,2.1125,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1308,C(C(=O)NO)n1c2c(c3cc(*)ccc13)cc(*)cc2,Bandgap,3.6799,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1916,*CCOC(=O)c1ccc(cc1)C(CC)(C)c1ccc(cc1)C(=O)O*,Bandgap,4.3825,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1519,c1cc(ccc1S(=O)(*)=O)Sc1ccc(*)cc1,Bandgap,3.9414,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1991,c1cc(O*)cc(c1C(OCC*)=O)C,Bandgap,4.462,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_846,C(CCCCCCSc1c(C(Nc2ccc(N*)cc2)=O)cc(SCCCCCCCC)c(C(=O)*)c1)C,Bandgap,3.1071,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3791,C(CC(OCC*)=O)C(=O)O*,Bandgap,6.3458,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1514,O(c1ccc(Oc2ccc(cc2)O*)cc1)C(=O)c1c(cccc1)-c1ccccc1C(*)=O,Bandgap,3.9355,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2365,c1c(OC(=O)COCCOCC(*)=O)ccc(c1)CCC(=O)NC(Cc1ccc(O*)cc1)C(OC)=O,Bandgap,4.825,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2029,c1cc(ccc1C(=O)OCCOC(=O)CCCC*)O*,Bandgap,4.5036,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_2851,C(CCCCCN(C(=O)CCCCCCCCCCC(N(*)C)=O)C)*,Bandgap,5.3019,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1890,C(*)Nc1ccc(cc1)O*,Bandgap,4.3453,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_800,OC(c1cc(c(cc1C(=O)Nc1ccc(cc1)N*)C(=O)*)C(O)=O)=O,Bandgap,3.0363,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3133,*C(=O)C(C)(C)N*,Bandgap,5.6207,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_145,c1c(c(cc(CCCCCCC)c1*)C=CC=CC=C*)CCCCCCC,Bandgap,1.9218,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1782,c1cc(ccc1)P(CCCNC(=O)C(N*)=O)CCC*,Bandgap,4.2412,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_3813,C1C(CCCCOC(=O)CCCCCCC*)OC(*)O1,Bandgap,6.3701,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_1728,*C(C(S*)C)=O,Bandgap,4.1741,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
poly_173,c1(*)cc(OCCOCCOC)c(s1)-c1sc(*)c2c1OCCO2,Bandgap,2.0039,eV,phase4_adversarial_augmentation,train,randomization,representation_preserving_control,measured_target_from_graph_equivalent_source
